diff,distance,value
66652,65.98373252,125
66647,65.94885979,129
66642,65.92276591,128
66637,65.90795297,130
66632,65.90890201,122
66627,65.92264726,134
66622,65.95185928,136
66617,65.99256685,143
66612,66.04744529,136
66607,66.11365995,131
66602,66.19568919,133
66597,66.28900881,127
66592,66.38828329,136
66587,66.49266274,127
66582,66.59949016,141
66577,66.70596818,148
66572,66.81042602,156
66567,66.91115569,146
66562,67.00522184,150
66557,67.09424588,151
66552,67.1793506,161
66547,67.26018456,160
66542,67.33619054,156
66537,67.40531706,153
66532,67.46833915,150
66528,67.51785593,161
66523,67.57980808,159
66518,67.64090693,153
66513,67.69698723,153
66508,67.74854214,156
66503,67.79767389,155
66498,67.84297441,160
66493,67.88250462,155
66488,67.91495446,159
66483,67.94134819,156
66478,67.9585112,154
66473,67.9650983,149
66468,67.96092578,148
66463,67.9460207,142
66458,67.92110068,137
66453,67.88744847,135
66448,67.84624311,136
66443,67.79530992,136
66438,67.73243311,127
66433,67.66422403,129
66428,67.59167127,130
66423,67.51659815,128
66418,67.4393177,129
66413,67.35928046,132
66408,67.28331147,125
66403,67.20893749,124
66398,67.13500787,128
66393,67.06724277,123
66388,67.00772838,117
66383,66.95461206,122
66378,66.90948397,121
66373,66.87521085,122
66368,66.84898889,121
66363,66.82261941,121
66358,66.78959145,119
66353,66.74892069,119
66348,66.69602138,114
66343,66.62666879,113
66338,66.54971596,111
66333,66.46187557,105
66328,66.36518802,101
66323,66.25524216,91
66318,66.13491565,90
66313,66.00489587,88
66308,65.86675138,83
66303,65.72898845,75
66298,65.5936652,70
66293,65.4645602,66
66289,65.36339832,66
66284,65.23897558,62
66279,65.11652316,57
66274,64.99317213,64
66269,64.87280789,68
66264,64.74995334,74
66259,64.62685568,84
66254,64.51070367,81
66249,64.40935967,79
66244,64.3154134,89
66239,64.21827354,91
66234,64.11620711,91
66229,64.01274679,96
66224,63.90380273,97
66219,63.78589499,98
66214,63.6660268,94
66209,63.55355352,92
66204,63.44693077,85
66199,63.34326751,78
66194,63.24298042,78
66189,63.14173222,83
66184,63.0393196,75
66179,62.93569671,74
66174,62.82914386,73
66169,62.72463197,74
66164,62.61219674,83
66159,62.49054661,86
66154,62.36511364,88
66149,62.2390883,88
66144,62.11195155,92
66139,61.97992346,98
66134,61.84308387,104
66129,61.69871537,102
66124,61.55295949,112
66119,61.40379667,119
66114,61.25429517,129
66109,61.10636099,132
66104,60.96304267,132
66099,60.8274061,133
66094,60.69636563,138
66089,60.56930947,148
66084,60.45534939,149
66080,60.37884794,150
66075,60.29699463,157
66070,60.23260032,162
66065,60.1835595,157
66060,60.14571812,162
66055,60.11658863,158
66050,60.09380929,147
66045,60.07013448,139
66040,60.04772936,134
66035,60.02668737,129
66030,60.00561965,116
66025,59.98476901,109
66020,59.96357638,105
66015,59.94004192,101
66010,59.90838644,103
66005,59.86524354,110
65965,59.10552335,177
65960,58.97344854,178
65956,58.86458226,178
65951,58.72810553,172
65946,58.59072647,160
65941,58.46316748,159
65936,58.34274955,159
65931,58.24204242,155
65926,58.16219399,146
65921,58.11088842,146
65916,58.09009612,134
65911,58.09762317,118
65906,58.1338668,112
65901,58.19316845,107
65896,58.26430779,108
65891,58.33848946,114
65886,58.40720077,121
65881,58.47373317,122
65876,58.53645941,126
65871,58.60067219,131
65866,58.66816556,138
65861,58.73567691,144
65856,58.8031389,152
65851,58.86348248,159
65846,58.91049635,157
65841,58.94370504,164
65836,58.96451895,160
65832,58.96880903,153
65827,58.96431951,155
65822,58.94760356,146
65817,58.91667111,145
65812,58.87202745,147
65807,58.81678836,141
65802,58.75356624,137
65797,58.68123637,135
65792,58.60269775,137
65787,58.52397892,140
65782,58.44260211,137
65777,58.36509322,144
65772,58.29671285,148
65767,58.23897026,146
65762,58.19192695,152
65757,58.15806031,155
65752,58.13263435,155
65747,58.1077636,164
65743,58.07975889,166
65738,58.02466572,173
65733,57.96136905,172
65728,57.90028387,170
65723,57.8546395,169
65718,57.84440048,156
65713,57.85939367,162
65708,57.86796538,167
65703,57.85327614,163
65698,57.81512797,158
65693,57.77396028,157
65688,57.75478644,148
65683,57.76094159,150
65678,57.79222903,152
65673,57.84826764,150
65668,57.92084975,148
65663,57.98960163,145
65658,58.04440175,147
65653,58.08122978,136
65648,58.09834649,127
65643,58.09222356,136
65638,58.0656057,143
65633,58.01607645,151
65628,57.94547464,160
65623,57.88377189,162
65618,57.85277923,158
65613,57.84659479,160
65608,57.83025647,165
65603,57.79173434,166
65598,57.73367983,171
65593,57.66701126,179
65588,57.60453802,184
65583,57.55997185,184
65578,57.5489873,175
65573,57.5698129,163
65569,57.59931292,159
65564,57.63516421,149
65559,57.6454323,155
65554,57.62440212,164
65549,57.5670455,170
65544,57.50514487,175
65539,57.46211498,182
65534,57.4496809,190
65529,57.46145967,187
65524,57.47611792,185
65519,57.47368125,192
65514,57.45138422,207
65509,57.41916001,211
65504,57.38710419,221
65499,57.35355298,216
65494,57.31825447,210
65489,57.28647975,211
65484,57.27172458,211
65479,57.29278795,220
65474,57.34320383,220
65469,57.42624421,226
65464,57.52894109,227
65459,57.63858737,227
65454,57.7518426,218
65449,57.87067446,210
65444,57.99132198,202
65439,58.10571293,191
65434,58.20580133,189
65429,58.29047847,178
65424,58.35636523,168
65419,58.40690246,145
65414,58.43975867,129
65409,58.45830731,123
65404,58.47076761,119
65399,58.48796542,116
65394,58.51488757,106
65389,58.55221322,112
65384,58.59143028,109
65379,58.62233009,109
65374,58.63805346,105
65369,58.63620768,113
65364,58.61395999,122
65359,58.57433732,129
65354,58.52428549,141
65349,58.47157491,141
65344,58.42156828,143
65339,58.38250477,138
65334,58.36101444,143
65329,58.35533785,144
65324,58.3700297,145
65319,58.40003463,149
65314,58.43576413,154
65309,58.46769205,153
65304,58.49303976,151
65299,58.51288471,149
65294,58.52785924,141
65289,58.54101923,146
65284,58.55558338,141
65279,58.57702749,143
65274,58.60431794,145
65269,58.63780182,141
65264,58.67003323,148
65259,58.69360487,149
65254,58.7038642,149
65249,58.69725778,144
65244,58.67479142,151
65239,58.64299516,150
65234,58.60581283,150
65229,58.5701677,151
65224,58.54309624,161
65219,58.52480135,168
65214,58.51487527,172
65209,58.51156208,174
65204,58.51312611,168
65199,58.5153239,163
65194,58.51567902,160
65189,58.51190987,167
65184,58.50314723,162
65179,58.4877979,170
65174,58.4685157,175
65169,58.44454386,174
65164,58.41664348,168
65159,58.38814669,167
65154,58.36052638,160
65149,58.33366445,153
65144,58.3080096,163
65139,58.28435297,174
65134,58.26536623,172
65129,58.25017945,170
65124,58.23938683,168
65119,58.23539237,163
65114,58.23901917,163
65109,58.24823005,161
65104,58.26226157,165
65099,58.28420089,172
65094,58.31321122,178
65089,58.34607524,184
65084,58.38454743,183
65079,58.4286042,176
65074,58.47838067,185
65069,58.5325089,181
65064,58.59260857,188
65059,58.65600546,195
65054,58.72124755,199
65049,58.79140566,194
65044,58.8631419,189
65039,58.93347739,176
65034,58.99984641,168
65029,59.06343315,161
65024,59.1239729,156
65019,59.18630499,156
65014,59.24916214,151
65009,59.30779989,149
65004,59.36023391,154
64999,59.40862937,145
64994,59.45396894,145
64989,59.49787007,154
64984,59.53604136,161
64979,59.56768067,171
64974,59.58957224,183
64969,59.59580655,194
64964,59.59518573,193
64959,59.59858742,190
64954,59.61888969,195
64949,59.65949462,203
64944,59.71792678,188
64939,59.78602514,187
64934,59.84927822,180
64929,59.90923319,172
64924,59.96220834,173
64919,60.00673727,168
64914,60.04233813,158
64909,60.07300571,152
64904,60.09982311,159
64899,60.12330427,175
64894,60.14693509,167
64889,60.16763008,154
64884,60.18891064,151
64879,60.2113658,161
64874,60.2361922,162
64869,60.2656555,172
64864,60.30460715,165
64859,60.35701754,160
64854,60.42394041,165
64849,60.50305766,162
64844,60.59391302,153
64840,60.67300547,143
64835,60.77770158,152
64830,60.88150384,159
64825,60.98627638,170
64820,61.0903315,166
64815,61.1949139,166
64810,61.29826277,163
64805,61.40092794,162
64800,61.49710273,162
64795,61.58499367,157
64790,61.65839145,162
64785,61.71781198,160
64780,61.76624196,160
64775,61.80958039,149
64770,61.85179629,153
64765,61.89860399,155
64760,61.95394798,150
64755,62.01818957,147
64750,62.08921458,136
64745,62.16491301,130
64740,62.24831804,130
64735,62.34040898,128
64730,62.44277397,121
64725,62.55253838,126
64720,62.67197504,126
64715,62.78757253,132
64710,62.89914769,124
64705,63.01547311,113
64700,63.13917411,109
64695,63.26501951,106
64690,63.38662882,112
64685,63.49665829,110
64680,63.59633512,113
64675,63.68208478,123
64670,63.75513305,131
64665,63.81473735,132
64660,63.86304893,129
64655,63.90048282,123
64650,63.92225276,135
64645,63.92638762,140
64640,63.91973129,143
64635,63.90638306,146
64630,63.88832286,144
64625,63.87027602,151
64620,63.85174529,152
64615,63.83387371,152
64610,63.81733615,155
64605,63.80584683,151
64600,63.80180575,157
64595,63.80665294,166
64590,63.82178536,154
64585,63.84639729,156
64580,63.8786196,166
64575,63.9145444,173
64570,63.95161941,179
64565,63.98910963,183
64560,64.02440623,182
64555,64.05571365,176
64550,64.08198888,170
64545,64.09702073,169
64540,64.09872518,174
64535,64.08819622,170
64530,64.06848793,172
64525,64.03496609,182
64520,63.99035707,185
64516,63.94836541,184
64511,63.88339203,186
64506,63.80550433,185
64501,63.71907556,181
64496,63.63197622,181
64491,63.54541072,182
64486,63.46416058,185
64481,63.37943311,180
64476,63.2884777,178
64471,63.19865467,191
64466,63.1120041,181
64461,63.02943338,165
64456,62.94894306,158
64451,62.86894734,151
64446,62.79278142,155
64441,62.71682769,156
64436,62.64414356,155
64431,62.57629474,157
64426,62.5108759,151
64421,62.44898628,146
64416,62.39423155,152
64411,62.34983796,139
64406,62.31844848,132
64401,62.29703309,139
64396,62.28713041,142
64391,62.28611937,147
64386,62.29084463,137
64381,62.29797107,132
64377,62.30353865,125
64372,62.30830449,117
64367,62.30683806,118
64362,62.29969434,117
64357,62.28389148,105
64352,62.26127611,104
64347,62.23545164,102
64342,62.20570987,92
64337,62.17416043,87
64332,62.14366449,82
64327,62.11605187,79
64322,62.09493114,84
64317,62.08212217,89
64312,62.07885055,88
64307,62.08481417,89
64302,62.09487082,87
64297,62.10630202,88
64292,62.11681001,84
64287,62.12543686,87
64282,62.12684463,90
64277,62.11821558,89
64272,62.09655183,88
64267,62.06214784,89
64262,62.02075912,85
64257,61.9774415,83
64252,61.93574803,84
64247,61.90061668,81
64242,61.8711846,83
64237,61.84658105,83
64232,61.82852213,86
64227,61.81734163,82
64222,61.81137782,79
64217,61.81062142,76
64212,61.81351518,69
64207,61.82290579,66
64202,61.83710116,63
64197,61.85666861,61
64192,61.88288391,57
64187,61.91420661,55
64182,61.94976631,56
64177,61.98653306,57
64172,62.02559547,63
64167,62.06504222,66
64162,62.10479757,65
64157,62.14018341,68
64152,62.17554677,73
64147,62.2120242,78
64142,62.24938709,79
64137,62.2833447,77
64132,62.31607413,81
64127,62.34846599,86
64123,62.3756738,79
64118,62.40846706,80
64113,62.44018674,67
64108,62.47230364,65
64103,62.50528292,70
64098,62.54179844,70
64093,62.58363421,69
64088,62.62867859,67
64083,62.67872183,67
64078,62.7348568,69
64073,62.79540334,66
64068,62.86404449,64
64063,62.9390848,69
64058,63.02125852,63
64053,63.11038536,67
64048,63.20642952,68
64043,63.30839613,62
64038,63.41451409,61
64033,63.52175567,64
64028,63.62995499,63
64023,63.73509752,62
64018,63.83583204,62
64013,63.94176217,66
64008,64.04590405,62
64003,64.14948784,59
63998,64.25047971,61
63993,64.34492495,63
63988,64.43511233,63
63983,64.51658256,65
63978,64.59820987,66
63973,64.67804036,61
63968,64.75550633,60
63963,64.8352454,66
63958,64.91218266,66
63953,64.9878532,59
63948,65.06617722,63
63943,65.14564345,61
63938,65.2241359,65
63933,65.30669771,63
63928,65.38712344,65
63923,65.46724329,67
63918,65.54595885,68
63913,65.62675006,71
63908,65.70713645,72
63903,65.78930642,68
63898,65.87294085,69
63893,65.95879096,79
63888,66.04930411,74
63883,66.14215932,80
63878,66.23623822,80
63873,66.33502043,82
63868,66.43808206,81
63863,66.54546773,81
63858,66.65897137,79
63853,66.77661497,79
63848,66.89562954,79
63843,67.01864659,81
63838,67.14204165,83
63833,67.26104446,76
63828,67.37840519,81
63823,67.49465099,74
63818,67.60975527,76
63814,67.69394068,74
63809,67.79428568,73
63804,67.88891872,75
63799,67.97787152,75
63794,68.06376262,74
63789,68.14285409,74
63784,68.21359402,76
63779,68.28098775,76
63774,68.35165838,78
63769,68.43025168,78
63764,68.52356739,82
63759,68.63305181,81
63754,68.75836282,85
63749,68.8970983,86
63744,69.04291316,84
63739,69.18935759,86
63734,69.33335852,90
63729,69.47480312,92
63724,69.61350219,96
63719,69.74852361,104
63714,69.87972612,104
63709,70.00582039,109
63705,70.09993755,115
63700,70.21715453,120
63695,70.33360407,118
63690,70.45525318,119
63685,70.58550283,128
63680,70.72446858,132
63675,70.86390258,131
63670,70.99258671,127
63665,71.1165364,126
63660,71.24441065,118
63655,71.37160751,123
63650,71.50298396,123
63645,71.66247137,119
63640,71.83228083,110
63635,71.99906626,114
63630,72.16300447,117
63626,72.28737375,110
63621,72.43245419,113
63616,72.56033072,111
63611,72.67618136,118
63606,72.7766367,113
63601,72.86631701,117
63596,72.95413369,111
63591,73.04022339,105
63586,73.12613092,111
63581,73.21152033,118
63576,73.29880523,119
63571,73.39174022,118
63566,73.50455815,119
63561,73.63496073,123
63556,73.77234267,129
63551,73.90444243,133
63547,74.00855913,136
63542,74.13962507,132
63537,74.27667645,136
63532,74.42600442,142
63527,74.58434236,133
63522,74.74669262,131
63517,74.91123222,130
63512,75.08353535,127
63507,75.26556466,125
63502,75.44288731,118
63497,75.61421067,115
63492,75.76860704,110
63487,75.90900377,107
63482,76.03534665,106
63477,76.15248247,104
63472,76.26485526,104
63467,76.38072387,105
63462,76.50839094,97
63457,76.64634429,95
63452,76.79534267,101
63447,76.95070567,106
63442,77.1055161,99
63437,77.25652282,95
63432,77.40172087,94
63427,77.53632582,100
63422,77.65355947,103
63418,77.73436909,111
63413,77.82142497,113
63408,77.89689507,111
63403,77.97113284,118
63398,78.04846097,115
63393,78.13300341,113
63388,78.23411458,118
63383,78.3643362,127
63378,78.50963576,126
63373,78.66501923,125
63368,78.82478064,117
63363,78.9833271,121
63358,79.12401539,111
63353,79.25338386,106
63348,79.38602212,108
63343,79.52721064,108
63338,79.67281533,109
63333,79.80469059,104
63328,79.92412669,95
63323,80.03829469,88
63318,80.15760315,97
63313,80.28173751,104
63308,80.4106661,109
63303,80.5417556,101
63298,80.68533398,101
63293,80.83369437,102
63288,80.98949416,105
63283,81.15324442,106
63278,81.31532545,107
63273,81.47870807,105
63269,81.6083982,100
63264,81.76642545,107
63259,81.91445834,103
63254,82.05020283,99
63249,82.17608532,100
63244,82.29485086,105
63239,82.40853705,106
63234,82.51717843,113
63229,82.62412665,110
63224,82.73684567,112
63219,82.86238542,114
63214,82.99406256,119
63209,83.12473898,128
63204,83.24504781,126
63199,83.36326439,123
63194,83.4844929,124
63189,83.60385217,120
63184,83.74030321,113
63179,83.8882162,116
63174,84.03765333,109
63169,84.18911338,114
63164,84.34697602,113
63159,84.50402837,111
63154,84.65756755,111
63149,84.80736678,106
63144,84.95251484,105
63139,85.10219872,108
63134,85.258594,105
63129,85.42779107,105
63125,85.56155073,113
63120,85.72185041,111
63115,85.87431255,105
63110,86.01164991,108
63105,86.12403062,104
63100,86.21601075,101
63095,86.3057453,100
63090,86.41787218,103
63085,86.55446478,100
63080,86.70767679,100
63075,86.85654944,108
63070,86.99242095,115
63065,87.12307347,117
63060,87.24337608,125
63055,87.35386667,133
63050,87.44672879,129
63045,87.52194843,137
63040,87.58735947,140
63035,87.66101955,141
63030,87.7672618,139
63025,87.90413379,139
63020,88.06024414,142
63015,88.22720044,133
63010,88.39084317,124
63005,88.53307097,127
63000,88.65258147,118
62995,88.76373295,117
62990,88.88789623,112
62985,89.03454349,104
62980,89.19637287,100
62975,89.3561152,100
62970,89.50086976,103
62965,89.62999175,108
62960,89.75227958,104
62955,89.88805742,103
62950,90.03692877,107
62945,90.19518253,101
62940,90.35709818,102
62935,90.5148903,98
62930,90.6670488,104
62925,90.8068525,105
62921,90.91173165,107
62916,91.03156078,109
62911,91.13733392,107
62906,91.23916,100
62901,91.34228646,95
62896,91.45331461,94
62891,91.58104108,89
62886,91.72515077,86
62881,91.87377211,90
62876,92.02405945,92
62871,92.16953693,87
62866,92.31201816,85
62861,92.45694014,84
62856,92.59906959,82
62851,92.73772716,84
62846,92.87598018,89
62841,93.01600808,94
62836,93.15332065,100
62831,93.28917406,103
62826,93.42708477,102
62821,93.56775446,95
62816,93.70522001,97
62811,93.84121519,99
62806,93.98198654,102
62802,94.09685329,103
62797,94.23898999,99
62792,94.37453472,95
62787,94.50647193,92
62782,94.63571312,97
62777,94.76475188,102
62772,94.89515436,103
62767,95.02897953,106
62762,95.16624904,116
62757,95.30839693,117
62752,95.45936479,118
62747,95.61776938,115
62742,95.78018738,124
62737,95.94255835,127
62732,96.10826498,131
62727,96.27661867,136
62722,96.44656384,133
62717,96.61827663,128
62712,96.79317172,125
62707,96.97052717,125
62702,97.14338475,120
62698,97.2785979,117
62693,97.4447012,118
62688,97.61084363,121
62683,97.77549908,117
62678,97.93497881,117
62673,98.09156886,114
62668,98.244835,110
